author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_gov
563027028,2018-06-18T07:05:01.000Z, Police force use offorsparks legal proceedings,06/2018,1,0,0.3333333333333333,0.16666666666666666
149666064,2018-06-19T22:47:01.000Z,Over 150000 People Tell : Stop Selling Facial Recognition Tech to Police says,06/2018,0,0,0.3076923076923077,0.07692307692307693
17279089,2018-06-19T22:10:04.000Z,Amazon Is Urged to Bar the Sale of Itsto Police ,06/2018,1,0,0.1,0.1
59897368,2018-06-19T17:35:02.000Z,"""In May the American Civil Liberties Union asked Amazon to stop selling facial recognition software to police. Now some investors are echoing that call.""- @halliestratton 

@FortuneMagazine ",06/2018,1,0,0.1538461538461538,0.038461538461538464
2348940471,2018-06-19T15:31:01.000Z,New facial recognition Tech at the US border to scan your face whether you like it or not!,06/2018,1,0,0.1666666666666666,0.05555555555555555
4784640996,2018-06-19T15:27:03.000Z,Shareholders ACLU urge Amazon to stop sellingsoftware to police ahead of event at tech giant’s HQ,06/2018,0,0,0.125,0.0625
2980198064,2018-06-19T13:52:49.000Z,"Amazon shareholders call for halt of facial recognition sales to police
",06/2018,1,0,0.2727272727272727,0.09090909090909091
123408841,2018-06-19T06:45:02.000Z,😐📹👮‍♂️⚖️ Police face legal action over use of facial recognition cameras. Campaigners say technology risks turning UK citizens into ‘walking ID cards’⚖️,06/2018,0,0,0.2727272727272727,0.045454545454545456
267279706,2018-06-21T14:58:17.000Z,Facial recognition is lawless invasive &amp; discriminatory. If you believe in privacy freedom &amp; policing by consent help our client Ed stand up to the police &amp; challenge this pernicious technology. With your help we can end it,06/2018,1,1,0.131578947368421,0.05263157894736842
909681,2018-06-21T11:27:20.000Z,"Bientôt chez vous : 
The @panasonic facial recognition system is helping to streamline immigration procedures for Japanese travelers returning home atInternational Airport",06/2018,1,0,0.1363636363636363,0.09090909090909091
309238854,2018-06-21T11:19:43.000Z,And so it begins! First UK legal challenge to question police use of facial recognition technology,06/2018,1,1,0.3125,0.0625
818477228833079297,2018-06-22T23:08:01.000Z,The Department of Homeland Security will use facial recognition to scan travelers at the border:,06/2018,1,0,0.2,0.13333333333333333
19154888,2018-06-22T22:55:48.000Z,"Employees ACLU demand Amazon stop facilitating government surveillance
",06/2018,0,0,0.25,0.25
2204214774,2018-06-22T18:44:35.000Z, is still one of the top threats we face. Imagine once the new standard for video surveillance becomes 8K PTZ in public places. No one will be safe to dissent.,06/2018,0,0,0.1,0.03333333333333333
2346197030,2018-06-22T13:15:09.000Z, employees protest sale ofto law enforcement: Workers athave demanded that their employer stop the sale ofand other services to the US government. In a letter…US Law Police Crime ,06/2018,0,0,0.1785714285714285,0.10714285714285714
312644183,2018-06-22T12:45:52.000Z,New Homeland Security system will bringto land borders this summervia @Verge,06/2018,1,1,0.1818181818181818,0.09090909090909091
200167520,2018-06-22T11:17:19.000Z,protest sale ofto police,06/2018,0,0,0.25,0.25
3326342815,2018-06-22T02:35:03.000Z,"Amazon faces pressure to stop selling facial recognition to police 

",06/2018,0,0,0.3,0.1
15135567,2018-06-23T21:00:02.000Z," workers are protesting the sale ofsoftware to police
",06/2018,0,0,0.125,0.125
46372645,2018-06-23T20:56:15.000Z,My answer to Would you accept the use of machine learning facial recognition in public if it meant violet crime was reduced by 95%?,06/2018,0,0,0.25,0.041666666666666664
2658243187,2018-06-23T19:30:55.000Z,"Amazon employees protest sale of facial recognition software to police 
 ",06/2018,0,0,0.4,0.1
47361215,2018-06-23T19:01:52.000Z,"Amazon workers 
and shareholders 
call for halt of facial recognition sales to police 👌@amazon @JeffBezos @mattmcfarland @MattMcFarland3 @kateconger ",06/2018,1,0,0.1666666666666666,0.05555555555555555
1723229653,2018-06-23T18:01:19.000Z,"Facial recognition scanning now active in 9 airports across the country 

Face scanners don't belong in airports",06/2018,1,0,0.1176470588235294,0.058823529411764705
994536222126198784,2018-06-24T22:05:58.000Z,"Japan is considering deploying AI to predict crime hotspots
",06/2018,0,0,0.2222222222222222,0.1111111111111111
2191079366,2018-06-24T19:04:46.000Z," Malaysian police to wear Chinesestart-up @YITUTechcamera to identify suspected criminals 




",06/2018,0,0,0.1,0.3
38456507,2018-06-24T07:10:01.000Z,Over 100 Amazon employees including senior software engineers signed a letter asking Jeff Bezos to stop sellingsoftware to police,06/2018,0,0,0.1052631578947368,0.05263157894736842
14979635,2018-06-25T21:14:44.000Z,"""As the black chief executive of a software company doithave a personal connection to the technology. Facial recognition used in the identification of suspects negatively affects people of color. To deny this fact would be a lie.""",06/2018,0,0,0.1621621621621621,0.02702702702702703
25927615,2018-06-25T20:35:04.000Z,"OrlandoStarts ~COME 4 Vacation w/Warrant~You'll Stay on Vacation.Return 4 ViolationOfProbation if Poor~NON payment of monthly Probation is a CRIME. 
@ACLU Demands @OrlandoPolice Stop using @Amazon Facial Recognition ",06/2018,0,0,0.1111111111111111,0.037037037037037035
34564752,2018-06-25T20:34:01.000Z,"Amazon workers protest sale of facial recognition tech to US immigration service 
",06/2018,0,0,0.25,0.08333333333333333
4876948522,2018-06-25T13:00:05.000Z,Amazon employees protest sale of facial recognition software to police,06/2018,0,0,0.4,0.1
50636347,2018-06-25T12:48:07.000Z,Facial recognition software is not ready for use by law enforcement: use of commercialin law enforcement or in government surveillance of any kind is wrong — it opens the door for gross misconduct by the morally corrupt,06/2018,0,0,0.1891891891891892,0.05405405405405406
10635462,2018-06-25T11:52:58.000Z,Whether you believe government surveillance is ok or not using commercial facial recognition in law enforcement is irresponsible and dangerous.,06/2018,0,0,0.3,0.1
369823338,2018-06-26T15:41:58.000Z,"City Of Orlando Calls Off Facial Recognition Partnership With Amazon
 
",06/2018,1,0,0.2,0.1
4482754095,2018-06-26T14:10:21.000Z,Amazon workers protest sale of facial recognition tech to US immigration serviceby @alphr,06/2018,0,0,0.2307692307692307,0.07692307692307693
918196267150389248,2018-06-26T11:14:29.000Z,Facial recognition AI has no place in an America where police brutality and wrongful prosecution occurs daily.Further development is needed to eliminate the ever-growing bias both in the software and in American society.,06/2018,0,0,0.1818181818181818,0.030303030303030304
19397439,2018-06-26T10:14:24.000Z,Liberty client @DrEdBridges is on @BBCRadio4's Law in Action w/ @JoshuaRozenberg at 4pm today discussing his case against the police's disproportionate use of privacy-violatingsurveillance technology on our streets ,06/2018,1,0,0.1428571428571428,0.03571428571428571
864120276396773376,2018-06-26T09:30:13.000Z," faces pressure to stop selling facial recognition to police. Investors and civil rights groups are concerned about .
",06/2018,0,1,0.1666666666666666,0.05555555555555555
815890931501137921,2018-06-27T14:24:36.000Z, Facial recognition algorithms (for example in some passport controls) helps to prevent crime as well as find terrorists!,06/2018,0,1,0.1666666666666666,0.05555555555555555
92111902,2018-06-27T13:00:43.000Z,"Nationally the Orlando International Airport is the first US airport to commit to facial recognition technology so smile real big when going through security.

 ",06/2018,1,1,0.1666666666666666,0.041666666666666664
27008217,2018-06-29T20:52:29.000Z,Police usedtechnology to help identify uncooperative suspect inshooting ,06/2018,1,0,0.125,0.25
2361291542,2018-06-29T17:05:05.000Z,Want asystem? Buy Chinese says US government@strategistmag,06/2018,1,0,0.1428571428571428,0.14285714285714285
2836029222,2018-06-29T15:29:03.000Z,"Facial Recognition Subway Payment: 
Forget subway cards — you can pay for your ticket with your face.
",06/2018,0,0,0.1176470588235294,0.058823529411764705
2204214774,2018-07-02T20:37:59.000Z,California State Threat Assessment System (CALSTAS) Training:()Cellular Phones,07/2018,0,0,0.125,0.125
729500744085180416,2018-07-02T19:57:10.000Z,The Cybersecurity 202: Maryland scored a win using facial recognition software in Annapolis shootings,07/2018,1,0,0.2142857142857142,0.07142857142857142
950927428922167296,2018-07-02T19:45:57.000Z,When you read about inaccuratesystems used by police it's hard to interpret because accuracy in biometrics is tricky:,07/2018,0,0,0.1111111111111111,0.05555555555555555
718804592973053952,2018-07-02T16:42:04.000Z,Face Recognition CEO Says Use of This Tech by Police Is 'Irresponsible and Dangerous' via @gizmodo,07/2018,0,0,0.1875,0.0625
718804592973053952,2018-07-02T16:40:43.000Z,"Congress Never Authorized Biometric Exit Scanning for U.S. Citizens.
Senators Markey and Lee Query Dept. of Homeland Security on Expansion of Facial Recognition Scanning Program at U.S. Airports
 via @SenMarkey",07/2018,1,0,0.1,0.03333333333333333
775781157539614721,2018-07-02T15:25:23.000Z,"After nabbing the Capital Gazette shooter public official saysis a ""valuable tool for fighting crime in our state"" ",07/2018,0,0,0.1111111111111111,0.1111111111111111
4876948522,2018-07-02T14:00:31.000Z,This Japanese AI security camera shows the future of surveillance will be automated,07/2018,1,0,0.3076923076923077,0.07692307692307693
289616919,2018-07-02T12:31:15.000Z,"Capital Gazette Shooting Suspect Was IDed Using Controversial Facial Recognition Database
 
",07/2018,0,0,0.1818181818181818,0.18181818181818182
832731336,2018-07-02T08:14:21.000Z,"Facial recognition found Capital Gazette suspect among 10M photos
 

 ",07/2018,0,0,0.2222222222222222,0.1111111111111111
2856938044,2018-07-02T02:29:48.000Z,Welfare recipients inwill have to providescans to receive benefits in newprogram raising&amp; security concerns. Part of greater government shift to biometrics in service provision.,07/2018,1,0,0.125,0.041666666666666664
1373016955,2018-07-03T22:33:44.000Z,"Sign this open letter urgingto stop supplying government and law enforcement agencies withtechnology as it is ""an unprecedented threat toand civil liberties.""",07/2018,0,0,0.1363636363636363,0.045454545454545456
2356982959,2018-07-03T17:14:32.000Z,UNrapporteur criticizes accuracy and proportionality of Wales police use of,07/2018,0,0,0.1,0.1
518238327,2018-07-03T17:12:50.000Z,UNrapporteur criticizes accuracy and proportionality of Wales police use of,07/2018,0,0,0.1,0.1
2208973556,2018-07-03T16:55:05.000Z,~Can an alliance of US Army lawyers language processing technology and facial recognition fix the US immigration crisis? It seems unlikely.@DHSgov @USArmy ,07/2018,0,0,0.1363636363636363,0.09090909090909091
1171947140,2018-07-03T12:59:57.000Z,Interesting following the progress of this case - Cardiff man gets go-ahead to bring first UK legal challenge to police use of facial recognition technology on the streets |(via @libertyhq) ,07/2018,1,1,0.1666666666666666,0.03333333333333333
296728882,2018-07-03T08:40:24.000Z,"@bbw1984is critical in combatting terrorism and serious crime. But it needs to safeguard privacy as well as public safety. Ours can be set up so people not on watch lists are not seen or stored by the system. 

So if you’re not on a list you’re invisible to the camera.",07/2018,1,0,0.14,0.04
718804592973053952,2018-07-03T05:24:54.000Z,"Face Recognition CEO Says Use of This Tech by Police Is 'Irresponsible and Dangerous' 



via @gizmodo",07/2018,0,0,0.1875,0.0625
718804592973053952,2018-07-03T05:23:28.000Z,"Congress Never Authorized Biometric Exit Scanning for U.S. Citizens.
Senators Markey and Lee Query Dept. of Homeland Security on Expansion of Facial Recognition Scanning Program at U.S. Airports
 via @SenMarkey",07/2018,1,0,0.1,0.03333333333333333
296728882,2018-07-03T05:11:18.000Z," is critical in combatting terrorism and serious crime. But it needs to safeguard privacy as well as public safety. Ours can be set up so people not on watch lists are not seen or stored by the system. 

So if you’re not on a list you’re invisible to the camera. ",07/2018,1,0,0.14,0.04
35718116,2018-07-04T21:25:24.000Z,Thanks to @DigitalBarriers for explaining facial recognition technology to us today. It spotted me in a crowd!,07/2018,1,1,0.1764705882352941,0.058823529411764705
2249121151,2018-07-04T17:50:03.000Z,'Facial recognition-powered government surveillance is an extraordinary invasion of the privacy of all citizens and a slippery slope to losing control of our identities altogether' @TechCrunch,07/2018,0,0,0.2307692307692307,0.07692307692307693
4876948522,2018-07-04T14:00:17.000Z,Crime Fighting Gets High-Tech Advances,07/2018,0,1,0.4,0.2
76004287,2018-07-04T09:33:58.000Z,"LIVE: Met police facial recognition

We’re at City Hall where the Commissioner of the Met is being questioned by @sianberry about Metropolitan Police automated facial recognition in London’s public spaces.

Watch here: 

",07/2018,0,0,0.125,0.0625
864120276396773376,2018-07-04T09:30:08.000Z,"UK police officers may in future be equipped with automatic(AFR) technology on their smartphones the Home Office said last week publishing a biometrics report after four years of parliamentary pressure.
",07/2018,0,0,0.1,0.03333333333333333
892780549688877056,2018-07-05T17:50:51.000Z,"  ""The head of London’s Metropolitan Police force has defended the organization’s ongoing trials of automated facial recognition systems despite legal challenges and criticisms that the technology is “alm… ",07/2018,0,0,0.1785714285714285,0.03571428571428571
133667219,2018-07-05T16:46:00.000Z,"""Biased facial recognition could affect everything from police work to hiring!?""
 

",07/2018,0,0,0.2727272727272727,0.09090909090909091
131074139,2018-07-05T16:20:09.000Z,"London police chief ‘completely comfortable’ using facial recognition with 98 percent false positive rate

",07/2018,1,1,0.2142857142857142,0.07142857142857142
