author_id,text,model,YM,gov_sentiment
3166958767,"@770CHQR @RobBreakenridge @kevin_nealon @moniquemoreau @cfibNational @jonkay @QuilletteM Police usingtech acknowledge it has a 90% failure rate saying that's fine because ""Of course no facial recognition system is 100 percent accurate under all conditions.""",SAME,10/2018,0
1412569026," in the airport is no longer just about border control.
",SAME,10/2018,0
17392332, tech allows passengers to clear airport security in Shanghai.@face_crunch @PainChek @DrAliceTowler @robbie_ai @AITwentyThirty,SAME,10/2018,1
807880205331300352,EU_EDPS: RT icdppc2018: We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi ECHR_Press ,SAME,10/2018,0
839486416623132673,We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi @ECHR_Press ,SAME,10/2018,0
17021313,"Police Rely Increasingly OnSoftware With Catastrophic Results (audio) 

",SAME,10/2018,0
2934239943,In the arguments over modern technology isbeing overlooked? Surveillance state? Heathrow and Supermarkets are trialling in UK,SAME,10/2018,0
2394498976,Police departments should not deploytechnologies. The purported benefits do not outweigh the many harms—recreating gender and racial biases eroding constitutional protections redefining public space to name a few.,SAME,10/2018,1
807880205331300352,RT icdppc2018: We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi ECHR_Press ,SAME,10/2018,0
2356982959,Dahua launches new smart city engine and physical access control station with,SAME,10/2018,1
518238327,Dahua launches new smart city engine and physical access control station with,SAME,10/2018,1
2356982959, seeks disclosure ofplans from Homeland Security ,SAME,10/2018,1
518238327, seeks disclosure ofplans from Homeland Security ,SAME,10/2018,1
925112851894865920,"China's powerful surveillance system



@MikeQuindazzi @evankirstel @MHiesboeck @rajat_shrimal @Paula_Piccard @SpirosMargaris @Droit_IA @diioannid @alvinfoo @jblefevre60 @helene_wpli @enricomolinari @Fede_Aguggini @RPK_Valerie @kuriharan ",SAME,10/2018,1
2356982959,Chinese government warns about vulnerability of residentialsmart door locks ,SAME,10/2018,0
518238327,Chinese government warns about vulnerability of residentialsmart door locks ,SAME,10/2018,0
780550675839094784,"How Video Analytics at the Edge is Transforming Security and Surveillance



",SAME,10/2018,1
16958077,.@emirates to launch world-firstat @DubaiAirportsproviding a streamlined airport journey for passengers from check-in toboarding. The innovative new system usessuch as...,SAME,11/2018,1
884022229,"China's powerful surveillance system



@MikeQuindazzi @evankirstel @MHiesboeck @rajat_shrimal @Paula_Piccard @SpirosMargaris @Droit_IA @diioannid @alvinfoo @jblefevre60 @helene_wpli @enricomolinari @Fede_Aguggini @RPK_Valerie @kuriharan ",SAME,11/2018,1
23412516,"RT Dr. Kash Sirinanda: ""'s powerful surveillance system@MikeQuindazzi @evankirstel @MHiesboeck @rajat_shrimal @Paula_Piccard @SpirosMargaris @Droit_IA @diioannid @alvinfoo @jblefevre60 @helene_wpli… ",SAME,11/2018,1
146383105,"RT Dr. Kash Sirinanda: ""'s powerful surveillance system@MikeQuindazzi @evankirstel @MHiesboeck @rajat_shrimal @Paula_Piccard @SpirosMargaris @Droit_IA @diioannid @alvinfoo @jblefevre60 @helene_wpli… ",SAME,11/2018,1
832479909532405761,Great investment by the QLD Government to up-skill and promote jobs in AI.,SAME,11/2018,1
2250335215,"Specifically designed to monitor and account for visitors entering facilities facial recognition is a great visitor management features many Super Enterprises use to enhance their security.

[Read More] 

 Management ",SAME,11/2018,1
1032934411761672192,"Amazing technology with so many positive applications from finding lost children to enhancing security
 
",SAME,11/2018,1
1055535105127710720,"""[...]turn U.S. airports into the first large-scale comprehensive application of face surveillance technology on the American public.""



",SAME,11/2018,1
14385329, has been criticised for licensing itssoftware system to government and law enforcement agencies in the US ,SAME,11/2018,0
256965214,. @metpoliceuk chief claims government's has left forces 'hamstrung' in fight against violent crime ,SAME,11/2018,0
2250335215,"Specifically designed to monitor and account for visitors entering facilities facial recognition is a great visitor management features many Super Enterprises use to enhance their security.

[Read More] 

 Management ",SAME,11/2018,1
77312459,Amazon shows no sign of backing off from marketing and sales ofto law enforcement agencies and other government bodies.@JeffBezos @ACLU ,SAME,11/2018,0
1051222879348641792,"""Security cameras embedded with AI technologies such as facial and image recognition could reshape the security industry — not to mention policing and other areas.""",SAME,11/2018,1
50636347,New Boom inTech PromptsAlarms. Tech advances are accelerating the use of facial recognition as a reliable and ubiquitous mass surveillance tool privacy advocates warn,SAME,11/2018,0
550127222,"Regulation of facial recognition tech is the government’s job Amazon leaders say 

Interesting. What's your stance?",SAME,11/2018,1
718804592973053952,What’s Wrong With Airport Face Recognition?via @aclu,SAME,11/2018,0
516034301,The new totalitarianism of surveillance technology,SAME,11/2018,0
91109381,Aureus 3D’s automated facial recognition aids security professionals by alerting them of known criminals or simply tracking a subject more accurately. Request a demo of an Aureus product today.,SAME,11/2018,0
116506429,Learn about the key benefits of facial recognition technology in the security monitoring space.,SAME,11/2018,1
4871934887,Fascinating @AlJazeera_World documentary about 's use of AI &amp;technology for population surveillance &amp; control. Social credit scores are increasingly defining people's lives in China. Includes segment on mistreatment of . ,SAME,11/2018,1
116527190,Learn about the key benefits of facial recognition technology in the security monitoring space.,SAME,11/2018,1
18068926,"China's powerful surveillance system!

via @jblefevre60

",SAME,11/2018,1
51276630,Singapore population concerned about increase in surveillance,SAME,11/2018,1
718804592973053952,"The Fourth Amendment of the U.S. Constitution and
The Police Technology Revolution No One is Hearing About
via @axios",SAME,11/2018,0
77312459, border control technology used to confirm the identity of a man wanted on sexual assault charges in Texas.@CBP,SAME,11/2018,0
3245163003,"Major Dutch airport implementing facial recognition to make passports and boarding passes obsolete


",SAME,11/2018,0
780550675839094784,"Howat the Edge is Transforming Security and Surveillance



",SAME,11/2018,1
1011170203957432320,"Video Surveillance - An indispensable component for corporate security across all industries. To know more visit: 

",SAME,11/2018,1
257132048,"China's powerful surveillance system!

 ",SAME,11/2018,1
604482486,"Improve decision-making by maximising surveillance

",SAME,11/2018,1
877585579,Controversial police use of facial recognition technology,SAME,11/2018,0
2570652956,@CrimeSecurityCU ‘Important that police use of new technology is grounded in proper ethical and legal considerations of what the technology can actually achieve’ Prof Martin Innes on @swpolice@BBCr4today @CUCriminology,SAME,11/2018,1
2570652956,‘Important that police use of new technology is grounded in proper ethical and legal considerations of what the technology can actually achieve’ Prof Martin Innes on @swpolice@BBCr4today @CUCriminology,SAME,11/2018,1
967541386517020674,@Walmart @walmarthelp I started hearing your name during my FOIA request process in 2018. It may happen again since other country has advanced Personal Information Protection Law incl. biometrics not EU.,SAME,11/2018,1
83588783,-poweredto fight crime may still seem far away but it’s already being used by law enforcement in parts of the UK. See how in @Forbes below: ,SAME,11/2018,0
325359551,Microsoft President Brad Smith calls on tech companies implementingto act now and not wait for government to pass regulation to address the challenges around bias privacy and democratic freedoms. ,SAME,12/2018,1
16116519,"“It may sound more like dystopian science fiction than a real-world surveillance tool but facial recognition is becoming increasingly prevalent.” 

What are the privacy concerns raised bytech?

Our @jakelaperruque highlights them here:",SAME,12/2018,1
4906637272,"""the use oftechnology by a government for mass surveillance can encroach on democratic freedoms."". Not CAN but WILL if pro-active legislation doesn't precede it. ",SAME,12/2018,1
144703320,"Microsoft urging governments world-wide to enact regulation oftechnology next year that requires independent assessment of accuracy and bias and prohibits ongoing surveillance of specific people without a court order.
 ",SAME,12/2018,0
35203319,Curb-to-gate facial recognition airport terminal is speeding up travel times atInternational Airport but not everyone is happy about it,SAME,12/2018,0
