author_id,created_at,text,model,YM,comp_sentiment
968981132816478208,2018-08-07T17:00:17.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
2722110633,2018-08-07T15:57:56.000Z,Again- food for thought! Facebook’s Push for Facial Recognition Prompts Privacy Alarms,BERT,08/2018,0
442120615,2018-08-07T15:35:03.000Z,"Amazon Promises “Unwavering” Commitment to Police Military Clients Using AI Technology 

Amazon: “We are unwaveringly in support of our law enforcement defense and intelligence community.”

 via @theintercept and @lhfang
",BERT,08/2018,1
2425836948,2018-08-07T14:00:38.000Z,"As the artificial intelligence sun rises on law enforcement and the courts
State lawmakers are realizing that those committing crimes on camera can be docked a penalty from their bank accounts without ever going to court

",BERT,08/2018,0
54608931,2018-08-07T12:58:38.000Z,Facial Recognition Technology creates face prints using measures from approximately 80 nodal points. Find how you can use FRT for a smarter business. &gt;&gt;Recognition Technology,BERT,08/2018,1
203994332,2018-08-08T20:41:15.000Z,"Google researchers develop AI for better facial recognition and object detection on smartphones 
 
@VentureBeat
",BERT,08/2018,0
4623072433,2018-08-08T14:04:00.000Z,How this Google research can help smart phones get better at facial recognition and object detection?,BERT,08/2018,0
443817846,2018-08-08T13:05:04.000Z,Google developed an (AI) model to improve facial recognition and object detection on smartphones,BERT,08/2018,1
968981132816478208,2018-08-09T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
912695306554368001,2018-08-10T19:37:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
913128578081947649,2018-08-10T14:41:36.000Z,"""Google is making its mark in facial recognition technology. After two successful forays in facial identification patents in August 2017 and January 2018 Google is back with another charter.""    ",BERT,08/2018,1
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",BERT,08/2018,0
795913618604728320,2018-08-10T11:00:05.000Z,Amazon counters @AWSrekognition facial ID backlash by citing positive use cases,BERT,08/2018,0
4830114910,2018-08-10T09:30:58.000Z,"Amazon counters Rekognition facial ID backlash by citing positive use cases 

 ",BERT,08/2018,0
15221598,2018-08-12T12:30:00.000Z,@Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,08/2018,0
1531785438,2018-08-13T17:30:00.000Z, a technology powered bycan now match users to faces in social media photos and help police find a criminal suspect. ,BERT,08/2018,1
739771872292798464,2018-08-13T12:44:03.000Z,Facial Recognition Teams Up With Digital Displays to Deliver Tangible Retail Benefits,BERT,08/2018,1
3405646906,2018-08-13T10:52:03.000Z,Facial Recognition Teams Up With Digital Displays to Deliver Tangible Retail Benefits,BERT,08/2018,1
14826420,2018-08-13T07:34:52.000Z,Photo data from @IBM to help withanddevelopment 👱🏽‍♂️🧓👱🏻‍♀️👨🧔🏽🧕👮‍♀️👳‍♂️👩‍⚕️👧🏿👨‍⚕️👷‍♂️👩🏼‍🌾 ,BERT,08/2018,0
19237940,2018-08-13T06:15:09.000Z,Face Recognition Tool Helps Nice Hackers Grab Facebook Instagram Data Just Like the Bad Guys,BERT,08/2018,0
19237940,2018-08-13T06:15:03.000Z,Face Recognition Tool Helps Nice Hackers Grab Facebook Instagram Data Just Like the Bad Guys,BERT,08/2018,0
327866105,2018-08-14T20:00:33.000Z,"Is AI Evolving the Home Security Industry Fast Enough?
",BERT,08/2018,0
968981132816478208,2018-08-14T17:00:18.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
14981695,2018-08-14T09:50:03.000Z,Politicians fume after Amazon's face-recognition AI fingers dozens of them as suspected crooks,BERT,08/2018,0
912695306554368001,2018-08-15T19:54:35.000Z,Should I be tracked? Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,0
912695306554368001,2018-08-15T18:15:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
486902154,2018-08-15T07:10:02.000Z,Google researchers develop method for improved mobile facial recognition algorithm performance,BERT,08/2018,1
968981132816478208,2018-08-16T17:00:31.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
15740610,2018-08-17T15:30:00.000Z,"Despite worries aboutand effectiveness tech companies are offeringtechnologies to school leaders facing pressures to keep students safe.
 ",BERT,08/2018,0
15221598,2018-08-18T20:57:27.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,08/2018,0
44663631,2018-08-18T09:55:55.000Z,Here’s Why People Are Protesting Against Amazon’s ‘Racist’Software,BERT,08/2018,0
912695306554368001,2018-08-20T18:28:37.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
912695306554368001,2018-08-20T17:59:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
21310615,2018-08-20T04:10:59.000Z,Top story: @antgrasso: 'Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso'see more ,BERT,08/2018,0
1167523892,2018-08-20T03:18:18.000Z,Top story: @antgrasso: 'Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso'see more ,BERT,08/2018,0
4338452835,2018-08-20T02:30:02.000Z,Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso,BERT,08/2018,1
968981132816478208,2018-08-21T17:00:16.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
818477228833079297,2018-08-22T21:22:02.000Z,Biometrics - where convenience meets security for the banking industry:,BERT,08/2018,1
840583971251605504,2018-08-22T15:15:21.000Z,Who Should Decide Industry Standards For Privacy Recognition Software To Prevent Misuse and Abuse?,BERT,08/2018,0
968981132816478208,2018-08-23T17:00:15.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
47769126,2018-08-24T17:46:30.000Z, Nabs Fake Passport User at US Airport,BERT,08/2018,0
2203232041,2018-08-24T16:24:19.000Z,"Face recognition nabs fake passport user at US airport
",BERT,08/2018,0
25582069,2018-08-24T15:17:27.000Z,US Customs and Border Protection at Washington Dulles International Airport detain a traveler after the facial recognition system brought up an ID that didn’t match the man’s passport …,BERT,08/2018,0
912695306554368001,2018-08-25T02:58:54.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
15221598,2018-08-26T14:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,08/2018,0
64681110,2018-08-27T10:51:02.000Z,Facebook’s Facial Recognition Push Prompts Privacy Alarms,BERT,08/2018,0
1018932043852365824,2018-08-28T22:10:31.000Z,Facial recognition is a disruptive force powering a wave of innovative tools and business applications. In this blogpost we demystify facial recognition and explore the facial recognition ecosystem in China:,BERT,08/2018,1
968981132816478208,2018-08-28T17:02:49.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
968981132816478208,2018-08-30T17:00:34.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,08/2018,0
912695306554368001,2018-08-30T16:13:54.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
905083291778371584,2018-08-30T14:30:25.000Z,"iProov UK-based Facial Biometric Company to Secure US Border

",BERT,08/2018,0
1344088226,2018-08-30T12:59:46.000Z," industry sectors where cyber security breaches happen.


",BERT,08/2018,0
912695306554368001,2018-08-30T12:39:47.000Z,Microsoft's improved facial recognition tech aims for inclusion |,BERT,08/2018,1
964864007420235776,2018-08-31T09:55:40.000Z,"How To Leverage Artificial Intelligence To Gain A Business Advantage

 ",BERT,08/2018,0
968981132816478208,2018-09-04T17:00:33.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
486902154,2018-09-04T08:29:02.000Z,"Can Face Recognition Become a Major eCommerce Trend? Amazon Alibaba….
 ",BERT,09/2018,0
15221598,2018-09-05T08:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,09/2018,0
161980775,2018-09-05T06:27:43.000Z,"Security Companies Want To UseTo Stop School Shootingsvia @Futurism
",BERT,09/2018,0
297397741,2018-09-05T06:20:01.000Z,"T-Mobile hack may have exposed data of 2 million customers

",BERT,09/2018,0
968981132816478208,2018-09-06T17:00:24.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
47361215,2018-09-07T16:23:00.000Z,"IBM is helping New York police with racial profiling 🤨
@IBM ",BERT,09/2018,0
2542862094,2018-09-08T19:14:29.000Z," touted as 'user friendly' system for 
",BERT,09/2018,0
778014138,2018-09-08T19:00:46.000Z,"Facial recognition touted as 'user friendly' system for airports


",BERT,09/2018,0
18843840,2018-09-08T16:38:50.000Z," touted as 'user friendly' system for

",BERT,09/2018,0
464502699,2018-09-08T07:04:19.000Z,"Facial recognition touted as 'user friendly' system for airports

",BERT,09/2018,0
37874853,2018-09-08T04:29:08.000Z, touted as 'user friendly' system for airports,BERT,09/2018,0
1131352537,2018-09-08T04:23:54.000Z, touted as 'user friendly' system for airports,BERT,09/2018,0
14721839,2018-09-08T03:46:52.000Z,"Facial recognition touted as 'user friendly' system for airports

",BERT,09/2018,0
56366858,2018-09-09T22:48:03.000Z,touted as 'user friendly' system for airports,BERT,09/2018,0
49022975,2018-09-09T13:47:02.000Z," touted as 'user friendly' system for airports
",BERT,09/2018,0
117356282,2018-09-09T13:41:00.000Z,"Facial recognition touted as 'user friendly' system for airports



Read more: 
 ",BERT,09/2018,0
823868404142604290,2018-09-09T08:57:35.000Z," touted as 'user friendly' system for .



",BERT,09/2018,0
872549730,2018-09-09T08:42:23.000Z, touted as 'user friendly' system for airports -via @physorg_com,BERT,09/2018,0
591315546,2018-09-10T15:25:00.000Z,"Ashas come to play a bigger role in consumerit's also growing in other contexts. Companies are pitching facial recognition software as the future of everything from retail to policing

",BERT,09/2018,1
443817846,2018-09-11T23:05:06.000Z,As facial recognition has come to play a bigger role in consumer tech it's also growing in other contexts,BERT,09/2018,1
968981132816478208,2018-09-11T17:00:12.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
2946171664,2018-09-11T14:11:33.000Z," touted as 'user friendly' system for

 

",BERT,09/2018,0
15221598,2018-09-12T23:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,09/2018,0
901538938568966145,2018-09-12T12:33:50.000Z,Amazon shareholders demand it stop selling facial recognition to governments,BERT,09/2018,0
209631176,2018-09-12T11:05:13.000Z, is putting/&amp;everywhere from GlobaltoIDs. Zero user control repudiation or due process.this will be interesting ,BERT,09/2018,1
443817846,2018-09-12T04:05:02.000Z,Here's how facial recognition can be used to enable a more insight-driven measuring of customer satisfaction,BERT,09/2018,0
968981132816478208,2018-09-13T17:00:30.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
1978669795,2018-09-13T16:33:07.000Z,Is facial recognition software a solution for identifying employees patients and vendors?,BERT,09/2018,0
15221598,2018-09-16T09:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,09/2018,0
718804592973053952,2018-09-17T17:35:09.000Z,"D-ID the company developing software to scramble facial recognition technologies has signed its first customers and launched its initial product onstage at TechCrunch Disrupt San Francisco.
via @TechCrunch",BERT,09/2018,1
968981132816478208,2018-09-18T17:00:27.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
913128578081947649,2018-09-18T15:10:09.000Z,"""Facial recognition is doing some amazing things when it comes to security. From airports to retail establishments this tech is taking the customer and employee experience to new heights.""",BERT,09/2018,1
45849988,2018-09-19T10:19:00.000Z,Should airports start implementingfor improving security and smoothening immigration process?,BERT,09/2018,0
1039909975685038080,2018-09-19T05:05:52.000Z,"While speeding up airport lines and building a stronger security system many believe this invades their privacy. 
 @ints249digilit ",BERT,09/2018,0
15221598,2018-09-20T21:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),BERT,09/2018,0
968981132816478208,2018-09-20T17:00:09.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,09/2018,0
