author_id,text,model,YM,gov_sentiment
857597984942559233,"SHAME on you JetBlue. ""Opt-out"" means you must accept faulty facial recognition given to US Border Security.
28 congress members mismatched to mugshots. FBI says this tech isn't accurate.
Flyer Beware!
@JetBlue @JetBlueCheeps",ALL,06/2019,0
1436070643,"2/2 It's somewhat disturbing to find out that some police forces are sneakinginto service by mislabeling it ""Early warning system."" Hoodwinking the public is not ""to serve and protect.""",ALL,06/2019,0
76768792,Wonderful!😗 Seems the benefits ofskew to the negative.I don't see law enforcement and police state development as so desirable. ,ALL,06/2019,1
997713725904773120,"City of Perth rolls out new facial recognition CCTV cameras but is it surveillance by stealth?

via @abcnews",ALL,06/2019,0
239152453,"Most thorough coverage of&amp; police I've seen.

California considers ban on facial recognition’s new frontier: police body cameras ",ALL,06/2019,0
2597208038,"San Francisco blocks nascent facial recognition industry with a new city ordinance that bans the technology from being used by law enforcement or other authorities.
francisco",ALL,06/2019,0
312149882,California Considering a Ban on Realtime Police Body Camera Facial Recognitionvia @reason ,ALL,06/2019,0
17816420,The government and tech companies are facing off abouttechnology. As the technology advances so must education about its capabilities to encourage more productive policy conversation. Learn about thepresented at@CES ,ALL,06/2019,1
961309400018440193,"Benedetta Catanzariti presenting her poster on ""Facial Recognition: An Intersectional Inquiry on Design Process and Social Dynamics of AI Surveillance Technology""
at the 2019 STIS PhD Days!

 
 
 ",ALL,06/2019,1
436851822,Facial Recognition: A Strategic Imperative for National Security | Read more sponsored by @FaceFirstInc:,ALL,06/2019,1
15817704,"All Over The Country Police are Building a Surveillance Network with Ring doorbells Amazon is Helping
 ",ALL,06/2019,1
16964538,"Microsoft blames ex-employee for facial recognition database of 100000 people that was used by the military &amp; companies in China behind the repressive surveillance in Xinjiang province
",ALL,06/2019,0
274740543,"If cracking down on minor crime would be an abuse of the proposedsystem then the simple solution would be:

Change the law to make it an objective of the system.



",ALL,06/2019,0
1060415384,"Police facial recognition cameras pose a major risk to freedomvia 

The risk of misuse is too great....we live in the free west supposedly not China!",ALL,06/2019,0
2754800785,"""According to 's recently updated data protection act howevertech can only be used by law enforcement agencies to prevent detect or investigate crimes — or to reach wanted suspects.""

",ALL,06/2019,0
12964542,"Spying on Children Won’t Keep Them Safe: ""This week my daughter’s school became the first in the nation to pilot facial-recognition software. The technology’s potential is chilling."" - Jim Shultz(The New York Times)",ALL,06/2019,1
12964542,"Facial recognition tech is arsenic in the water of democracy says Liberty: ""Human rights group calls on England and Wales to ban police use of AFR in public spaces"" - Ian Sample @iansample (The Guardian)",ALL,06/2019,0
301491557,@Bidermann41 here's the @cognition_x discussion that will be live-streamed and on youtube after. We've got some great panellists and will explore the UK legal challenges to police use ofthe use of this tech by the private sector etc. Thank you! ,ALL,06/2019,1
16155166,"Surveillance by stealth: New CCTV cameras contain powerful facial recognition technology
",ALL,06/2019,1
2356982959,ICYMI : A strategic imperative for national security ,ALL,06/2019,1
518238327,ICYMI : A strategic imperative for national security ,ALL,06/2019,1
4226926727,"Is Facial Recognition really ‘a danger to democracy’?

I don’t think it is. I think facial recognition could be an immensely powerful tool in fighting crime and terrorism.

",ALL,06/2019,0
100597465,“The city ofhas already barred the use of automaticby law enforcement on similar grounds and Liberty argues that this shows the use and spread of the technology is not inevitable.”,ALL,06/2019,1
12843902,"""Don't Smile For Surveillance: Why Airport Face Scans Are a Privacy Trap"" -",ALL,06/2019,0
276567401,TUE:by @PhilTing gets a hearing in the Senate Public Safety Cmte. Bill would ban law enforcement agencies in California from using any “biometric surveillance system” — like— on police body cameras.via @SamAugustDean ,ALL,06/2019,0
72607110,"The Verge: Facial recognition smart glasses could make public surveillance discreet and ubiquitous.
 
",ALL,06/2019,1
236719509,"Facial recognition smart glasses could make public surveillance discreet and ubiquitous.

",ALL,06/2019,1
776571259966500864,Police commissioner's take on use ofthat highlights responsible use ofin law enforcement - it's not the tech it's how it's used ,ALL,06/2019,1
872369206305718274,"Here's a look into what the state of artificial intelligence is today. 



",ALL,06/2019,1
37654728,"Surely we can compromise on facial recognition?

Use it in small zones i.e. venues under threat from terrorism shootings airports and when a child is likely to have been abducted.



 ",ALL,06/2019,0
718804592973053952,"'In this incident the only thing that's been proven is that law enforcement has the means and methods to arrest the wrong guy twice for the same crime.'
via @Techdirt 

",ALL,06/2019,0
69009086,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. ",ALL,06/2019,0
31020455,"Opinion | HowMakes You Safer 

Used properly the software effectively identifies crime suspects without violating rights.

 

 ",ALL,06/2019,1
22117639, smart glasses could make public surveillance discreet and ubiquitous - ,ALL,06/2019,1
946908960992432128,"@_BrexitTory With the introduction of facial recognition technology how.would the wearing of a facial veil work in catching criminals?

 
",ALL,06/2019,0
805741436465512448,New York state may ban the use ofin schools ,ALL,06/2019,0
12137172,"The head of Amazon Web Services says he wants the federal government to regulate facial recognition technology. 

",ALL,06/2019,1
17816420,The government and tech companies are facing off abouttechnology. As the technology advances so must education about its capabilities to encourage more productive policy conversation. Learn about thepresented at@CES ,ALL,06/2019,1
41272609, smart glasses could make public surveillance discreet and ubiquitous - @jjvincent via @verge $ATVI $SNE,ALL,06/2019,1
718804592973053952,"The Detroit Police Commissioners Board will meet at 6:30 p.m. at St. John’s Lutheran Church to lead a community discussion on the technology.
Controversial Detroit facial recognition program prompts public meeting@freep",ALL,06/2019,0
216172921,"Researchers used video of Duke students to improve facial recognition technology. The same data set is linked to China’s use of improving facial technology to monitor ethnic minorities.
",ALL,06/2019,1
1093565638306451456,New York May Be The First State To Ban Facial Recognition Software in Schools,ALL,06/2019,0
22052871," is the latest municipality to ban the use ofin the . ""The Michigan Senate is considering a bill which would ban the use of biometric facial recognition by law enforcement in the state."" via @BiometricUpdate ",ALL,06/2019,0
2990402052,Facial recognition smart glasses could make public surveillance discreet and ubiquitous @jjvincent via @verge |,ALL,06/2019,1
3960207674,FBI Using MoreTechnology to Fight Crime@securitymag ,ALL,06/2019,0
111050337,"Facial recognition smart glasses could make public surveillance discreet and ubiquitous

",ALL,06/2019,1
39981800,"@Lufthansa @Lufthansa_DE 
Facial recognition applied by U in USA and EU isn't convenient it is unsafe. Stop the invasive surveillance @lufthansa. End your biometric boarding program now. ",ALL,06/2019,0
315699412,“The California city is the first major U.S. city to ban government use of the technology.”,ALL,06/2019,0
15221598,Security companies want to use facial recognition to stop school shootings.(Futurism),ALL,06/2019,1
705421634790932480,"German state to shut Facebook page over data privacy worries 

&gt;&gt; ⁦@Info_Data_Mgmt⁩",ALL,06/2019,0
705421634790932480,"Millions of surveillance cameras could become AI security guards ACLU warns - CNET

&gt;&gt; ⁦@Info_Data_Mgmt⁩",ALL,06/2019,1
